L4, 1.34096, 0, Packet Loss
L4, 1.52048, 0, Packet Loss
L4, 1.84096, 0, Packet Loss
L4, 2.02048, 0, Packet Loss
L4, 2.42048, 0, Packet Loss
L4, 2.64096, 0, Packet Loss
L4, 2.82048, 0, Packet Loss
L4, 3.14096, 0, Packet Loss
L4, 3.34096, 0, Packet Loss
L4, 3.44224, 0, Packet Loss
L4, 3.94096, 0, Packet Loss
L4, 4.12048, 0, Packet Loss
L4, 4.44096, 0, Packet Loss
L4, 4.52048, 0, Packet Loss
L4, 5.04096, 0, Packet Loss
L4, 5.12048, 0, Packet Loss
L4, 5.54096, 0, Packet Loss
L4, 5.62048, 0, Packet Loss
L4, 6.04096, 0, Packet Loss
L4, 6.22048, 0, Packet Loss
L4, 6.54096, 0, Packet Loss
L4, 6.84224, 0, Packet Loss
L4, 7.04096, 0, Packet Loss
L4, 7.22048, 0, Packet Loss
L4, 7.54096, 0, Packet Loss
L4, 7.84224, 0, Packet Loss
L4, 8.22048, 0, Packet Loss
L4, 8.34096, 0, Packet Loss
L4, 8.64224, 0, Packet Loss
L4, 8.84096, 0, Packet Loss
L4, 9.02048, 0, Packet Loss
L4, 9.44096, 0, Packet Loss
L4, 9.62048, 0, Packet Loss
L4, 9.94096, 0, Packet Loss
L4, 10.0205, 0, Packet Loss
L4, 10.441, 0, Packet Loss
L4, 10.6205, 0, Packet Loss
L4, 11.0205, 0, Packet Loss
L4, 11.241, 0, Packet Loss
L4, 11.3205, 0, Packet Loss
L4, 12.041, 0, Packet Loss
L4, 12.2205, 0, Packet Loss
L4, 12.541, 0, Packet Loss
L4, 12.7205, 0, Packet Loss
L4, 12.741, 0, Packet Loss
L4, 13.141, 0, Packet Loss
L4, 13.341, 0, Packet Loss
L4, 13.641, 0, Packet Loss
L4, 13.941, 0, Packet Loss
L4, 14.141, 0, Packet Loss
L4, 14.441, 0, Packet Loss
L4, 14.741, 0, Packet Loss
L4, 14.941, 0, Packet Loss
L4, 15.341, 0, Packet Loss
L4, 15.441, 0, Packet Loss
L4, 15.741, 0, Packet Loss
L4, 16.3205, 0, Packet Loss
L4, 16.541, 0, Packet Loss
L4, 16.7205, 0, Packet Loss
L4, 17.1205, 0, Packet Loss
L4, 17.4205, 0, Packet Loss
L4, 17.5205, 0, Packet Loss
L4, 17.741, 0, Packet Loss
L4, 17.8205, 0, Packet Loss
L4, 18.3205, 0, Packet Loss
L4, 18.441, 0, Packet Loss
L4, 18.7422, 0, Packet Loss
L4, 18.941, 0, Packet Loss
L4, 19.1205, 0, Packet Loss
L4, 19.441, 0, Packet Loss
L4, 19.5205, 0, Packet Loss
L4, 20.0307, 0, Packet Loss
L4, 20.041, 0, Packet Loss
L4, 20.1109, 0, Packet Loss
L4, 20.2109, 0, Packet Loss
L4, 20.441, 0, Packet Loss
L4, 20.5109, 0, Packet Loss
L4, 20.7422, 0, Packet Loss
L4, 21.041, 0, Packet Loss
L4, 21.1205, 0, Packet Loss
L4, 21.541, 0, Packet Loss
L4, 21.6205, 0, Packet Loss
L4, 21.741, 0, Packet Loss
L4, 22.041, 0, Packet Loss
