L3, 0.72048, 0, Buffer Occupancy
L3, 0.82048, 1024, Buffer Occupancy
L3, 0.92048, 1024, Buffer Occupancy
L3, 1.02048, 1024, Buffer Occupancy
L3, 1.12048, 1024, Buffer Occupancy
L3, 1.14096, 64, Buffer Occupancy
L3, 1.22048, 1088, Buffer Occupancy
L3, 1.32048, 2048, Buffer Occupancy
L3, 1.42048, 2048, Buffer Occupancy
L3, 1.62048, 1024, Buffer Occupancy
L3, 1.64096, 64, Buffer Occupancy
L3, 1.72048, 1088, Buffer Occupancy
L3, 1.82048, 2048, Buffer Occupancy
L3, 1.92048, 2048, Buffer Occupancy
L3, 2.04096, 64, Buffer Occupancy
L3, 2.12048, 1088, Buffer Occupancy
L3, 2.22048, 2048, Buffer Occupancy
L3, 2.32048, 2048, Buffer Occupancy
L3, 2.44096, 64, Buffer Occupancy
L3, 2.52048, 1088, Buffer Occupancy
L3, 2.62048, 2048, Buffer Occupancy
L3, 2.72048, 2048, Buffer Occupancy
L3, 2.92048, 1024, Buffer Occupancy
L3, 3.02048, 1024, Buffer Occupancy
L3, 3.04096, 64, Buffer Occupancy
L3, 3.12048, 1088, Buffer Occupancy
L3, 3.22048, 2048, Buffer Occupancy
L3, 3.32048, 2048, Buffer Occupancy
L3, 3.52048, 1024, Buffer Occupancy
L3, 3.62048, 1024, Buffer Occupancy
L3, 3.72048, 1024, Buffer Occupancy
L3, 3.74096, 64, Buffer Occupancy
L3, 3.82048, 1088, Buffer Occupancy
L3, 3.92048, 2048, Buffer Occupancy
L3, 4.02048, 2048, Buffer Occupancy
L3, 4.14096, 64, Buffer Occupancy
L3, 4.22048, 1088, Buffer Occupancy
L3, 4.32048, 2048, Buffer Occupancy
L3, 4.42048, 2048, Buffer Occupancy
L3, 4.62048, 1024, Buffer Occupancy
L3, 4.72048, 1024, Buffer Occupancy
L3, 4.74096, 64, Buffer Occupancy
L3, 4.82048, 1088, Buffer Occupancy
L3, 4.92048, 2048, Buffer Occupancy
L3, 5.02048, 2048, Buffer Occupancy
L3, 5.22048, 1024, Buffer Occupancy
L3, 5.24096, 64, Buffer Occupancy
L3, 5.32048, 1088, Buffer Occupancy
L3, 5.42048, 2048, Buffer Occupancy
L3, 5.52048, 2048, Buffer Occupancy
L3, 5.72048, 1024, Buffer Occupancy
L3, 5.82048, 1024, Buffer Occupancy
L3, 5.84096, 64, Buffer Occupancy
L3, 5.92048, 1088, Buffer Occupancy
L3, 6.02048, 2048, Buffer Occupancy
L3, 6.12048, 2048, Buffer Occupancy
L3, 6.32048, 1024, Buffer Occupancy
L3, 6.42048, 1024, Buffer Occupancy
L3, 6.44096, 64, Buffer Occupancy
L3, 6.52048, 1088, Buffer Occupancy
L3, 6.62048, 2048, Buffer Occupancy
L3, 6.72048, 2048, Buffer Occupancy
L3, 6.84096, 64, Buffer Occupancy
L3, 6.92048, 1088, Buffer Occupancy
L3, 7.02048, 2048, Buffer Occupancy
L3, 7.12048, 2048, Buffer Occupancy
L3, 7.32048, 1024, Buffer Occupancy
L3, 7.42048, 1024, Buffer Occupancy
L3, 7.44096, 64, Buffer Occupancy
L3, 7.52048, 1088, Buffer Occupancy
L3, 7.62048, 2048, Buffer Occupancy
L3, 7.72048, 2048, Buffer Occupancy
L3, 7.84096, 64, Buffer Occupancy
L3, 7.92048, 1088, Buffer Occupancy
L3, 8.02048, 2048, Buffer Occupancy
L3, 8.12048, 2048, Buffer Occupancy
L3, 8.24096, 64, Buffer Occupancy
L3, 8.32048, 1088, Buffer Occupancy
L3, 8.42048, 2048, Buffer Occupancy
L3, 8.52048, 2048, Buffer Occupancy
L3, 8.64096, 64, Buffer Occupancy
L3, 8.72048, 1088, Buffer Occupancy
L3, 8.82048, 2048, Buffer Occupancy
L3, 8.92048, 2048, Buffer Occupancy
L3, 9.12048, 1024, Buffer Occupancy
L3, 9.22048, 1024, Buffer Occupancy
L3, 9.24096, 64, Buffer Occupancy
L3, 9.32048, 1088, Buffer Occupancy
L3, 9.42048, 2048, Buffer Occupancy
L3, 9.52048, 2048, Buffer Occupancy
L3, 9.64096, 64, Buffer Occupancy
L3, 9.72048, 1088, Buffer Occupancy
L3, 9.82048, 2048, Buffer Occupancy
L3, 9.92048, 2048, Buffer Occupancy
L3, 10.1205, 1024, Buffer Occupancy
L3, 10.2205, 1024, Buffer Occupancy
L3, 10.241, 64, Buffer Occupancy
L3, 10.3205, 1088, Buffer Occupancy
L3, 10.4205, 2048, Buffer Occupancy
