L5, 0.83072, 0, Buffer Occupancy
L5, 0.93072, 1024, Buffer Occupancy
L5, 0.94096, 64, Buffer Occupancy
L5, 1.03072, 1088, Buffer Occupancy
L5, 1.04096, 1088, Buffer Occupancy
L5, 1.13072, 2112, Buffer Occupancy
L5, 1.23072, 2112, Buffer Occupancy
L5, 1.24096, 2112, Buffer Occupancy
L5, 1.43072, 2112, Buffer Occupancy
L5, 1.44096, 1152, Buffer Occupancy
L5, 1.53072, 2176, Buffer Occupancy
L5, 1.54096, 2176, Buffer Occupancy
L5, 1.63072, 3200, Buffer Occupancy
L5, 1.63072, 4224, Buffer Occupancy
L5, 1.73072, 4224, Buffer Occupancy
L5, 1.74096, 4224, Buffer Occupancy
L5, 1.93072, 4224, Buffer Occupancy
L5, 1.94096, 4224, Buffer Occupancy
L5, 2.03072, 5248, Buffer Occupancy
L5, 2.13072, 5248, Buffer Occupancy
L5, 2.13072, 6272, Buffer Occupancy
L5, 2.14096, 5312, Buffer Occupancy
L5, 2.24096, 4352, Buffer Occupancy
L5, 2.33072, 5376, Buffer Occupancy
L5, 2.34096, 5376, Buffer Occupancy
L5, 2.43072, 6400, Buffer Occupancy
L5, 2.53072, 6400, Buffer Occupancy
L5, 2.53072, 7424, Buffer Occupancy
L5, 2.54096, 7424, Buffer Occupancy
L5, 2.73072, 7424, Buffer Occupancy
L5, 2.74096, 6464, Buffer Occupancy
L5, 2.83072, 7488, Buffer Occupancy
L5, 2.84096, 6528, Buffer Occupancy
L5, 2.93072, 7552, Buffer Occupancy
L5, 2.93072, 8576, Buffer Occupancy
L5, 2.94096, 8576, Buffer Occupancy
L5, 3.03072, 9600, Buffer Occupancy
L5, 3.13072, 10560, Buffer Occupancy
L5, 3.24096, 9536, Buffer Occupancy
L5, 3.33072, 10560, Buffer Occupancy
L5, 3.43072, 10560, Buffer Occupancy
L5, 3.44096, 9600, Buffer Occupancy
L5, 3.53072, 10624, Buffer Occupancy
L5, 3.54096, 9664, Buffer Occupancy
L5, 3.55248, 10688, Buffer Occupancy
L5, 3.63072, 11712, Buffer Occupancy
L5, 3.64096, 11712, Buffer Occupancy
L5, 3.73072, 12736, Buffer Occupancy
L5, 3.83072, 12736, Buffer Occupancy
L5, 3.84096, 12736, Buffer Occupancy
L5, 4.03072, 12736, Buffer Occupancy
L5, 4.04096, 12736, Buffer Occupancy
L5, 4.13072, 13760, Buffer Occupancy
L5, 4.23072, 13760, Buffer Occupancy
L5, 4.23072, 14784, Buffer Occupancy
L5, 4.24096, 13824, Buffer Occupancy
L5, 4.34096, 13824, Buffer Occupancy
L5, 4.43072, 14848, Buffer Occupancy
L5, 4.53072, 14848, Buffer Occupancy
L5, 4.54096, 13888, Buffer Occupancy
L5, 4.63072, 14912, Buffer Occupancy
L5, 4.64096, 14912, Buffer Occupancy
L5, 4.6416, 15936, Buffer Occupancy
L5, 4.73072, 16960, Buffer Occupancy
L5, 4.83072, 16960, Buffer Occupancy
L5, 4.84096, 16000, Buffer Occupancy
L5, 4.94096, 16000, Buffer Occupancy
L5, 5.03072, 17024, Buffer Occupancy
L5, 5.13072, 17024, Buffer Occupancy
L5, 5.14096, 17024, Buffer Occupancy
L5, 5.23072, 18048, Buffer Occupancy
L5, 5.2416, 18048, Buffer Occupancy
L5, 5.33072, 19072, Buffer Occupancy
L5, 5.34096, 18112, Buffer Occupancy
L5, 5.44096, 18112, Buffer Occupancy
L5, 5.53072, 19136, Buffer Occupancy
L5, 5.63072, 19136, Buffer Occupancy
L5, 5.64096, 18176, Buffer Occupancy
L5, 5.73072, 19200, Buffer Occupancy
L5, 5.74096, 19200, Buffer Occupancy
L5, 5.7416, 20224, Buffer Occupancy
L5, 5.83072, 21248, Buffer Occupancy
L5, 5.93072, 21248, Buffer Occupancy
L5, 5.94096, 21248, Buffer Occupancy
L5, 6.13072, 21248, Buffer Occupancy
L5, 6.14096, 20288, Buffer Occupancy
L5, 6.23072, 21312, Buffer Occupancy
L5, 6.24096, 20352, Buffer Occupancy
L5, 6.33072, 21376, Buffer Occupancy
L5, 6.33072, 22400, Buffer Occupancy
L5, 6.34096, 22400, Buffer Occupancy
L5, 6.43072, 23424, Buffer Occupancy
L5, 6.53072, 24384, Buffer Occupancy
L5, 6.64096, 22400, Buffer Occupancy
L5, 6.73072, 23424, Buffer Occupancy
L5, 6.74096, 23424, Buffer Occupancy
L5, 6.83072, 24448, Buffer Occupancy
L5, 6.93072, 24448, Buffer Occupancy
L5, 6.94096, 24448, Buffer Occupancy
L5, 6.95248, 25472, Buffer Occupancy
L5, 7.13072, 25472, Buffer Occupancy
L5, 7.14096, 24512, Buffer Occupancy
L5, 7.23072, 25536, Buffer Occupancy
